index,APROVA,FRETE,UF,VALOR,DESCONTO,COND_PAGTO,CONTROLE,PERC
447,1,C,BA,900.7610000000003,52.34,21.0,-1.72,28.68
448,1,C,SP,259.83,55.16,21.0,-7.54,0.0
449,1,C,SP,135.40800000000002,52.02,3.5,-1.07,0.0
450,1,C,PR,1133.51125,56.38,21.0,-8.22,12.9
451,1,C,RS,321.0965,53.06,14.0,-3.25,0.0
452,1,C,SC,546.2127499999998,48.41,17.5,0.0,52.73
453,1,C,SP,343.94425,56.16,21.0,-9.08,26.8
454,1,C,PB,241.1175,54.75,21.0,-10.25,38.17
455,1,C,RS,1497.70625,55.29,21.0,-6.49,0.0
456,1,C,SP,1741.9815,54.33,21.0,-8.17,48.78
457,1,C,RJ,16266.67225,59.33,21.0,-16.94,44.74
458,1,C,RS,443.22750000000013,57.02,21.0,-11.62,39.47
459,1,C,MT,323.441,56.2,19.25,-11.98,43.84
460,1,C,MT,258.055,56.35,0.5,-12.81,41.38
461,1,C,MG,649.0699999999998,57.8,0.5,-14.14,27.03
462,1,C,SP,1264.86775,54.83,17.5,-8.0,1.12
463,1,C,SP,191.0,51.48,0.5,-7.71,75.0
464,1,C,BA,932.54275,53.25,21.0,-7.71,56.01
465,1,C,SP,74.238,49.47,21.0,2.33,0.0
466,1,C,MS,301.8385,54.03,21.0,-4.13,5.0
467,1,C,CE,241.825,53.77,21.0,-7.79,88.51
468,1,C,MA,584.5295,51.46,21.0,3.95,0.0
469,1,C,SP,266.77725,53.5,21.0,-0.98,0.0
470,1,C,SP,548.625,50.52,21.0,4.62,0.0
471,1,C,RS,731.0295,48.41,21.0,8.98,0.0
472,1,C,SP,144.096,50.9,17.5,0.47,28.13
473,1,C,SP,821.25,49.34,21.0,1.76,49.5
474,1,C,BA,288.125,50.73,21.0,-4.64,100.0
475,1,C,MS,754.684,55.36,21.0,-7.7,41.15
476,1,C,BA,8561.64275,57.3,21.0,-11.79,37.06
477,1,C,BA,451.62500000000006,56.05,21.0,-10.75,59.04
478,1,C,SP,843.5,53.36,21.0,-5.56,47.06
479,1,C,SP,175.68075,50.98,21.0,-0.25,73.96
480,1,C,SP,906.9,54.02,21.0,-6.64,36.36
481,1,C,BA,604.5635,52.52,0.5,-1.93,0.0
482,1,C,SP,5760.361999999999,57.82,14.0,-11.13,0.0
483,1,C,SP,266.29475,51.8,0.5,-1.43,51.95
484,1,C,MS,2617.2675,58.25,0.5,-11.97,22.34
485,1,C,SP,350.075,53.06,21.0,0.17,0.0
486,1,C,SP,161.0,55.24,25.0,-4.08,0.0
487,1,C,SP,5135.925,55.39,21.0,-8.81,52.23
488,1,C,SP,136.275,51.77,21.0,0.08,25.0
489,1,C,SC,207.238,52.52,21.0,-2.74,24.24
490,1,C,MS,258.2955,53.57,0.5,-3.74,29.89
491,1,C,SP,135.986,48.39,21.0,11.7,0.0
492,1,C,SP,197.8,53.5,25.0,-9.99,100.0
493,1,C,MS,79.82,55.31,21.0,-2.64,0.0
494,1,C,PB,194.9725,52.01,21.0,-1.99,32.66
495,1,C,SP,1206.52775,54.45,21.0,-4.51,3.5
496,1,C,CE,442.5525,55.35,21.0,-4.48,4.43
497,1,C,MS,234.98775,53.96,21.0,-3.58,34.0
498,1,C,PB,253.4775,54.89,21.0,-7.44,37.31
499,1,C,SE,135.79725,51.99,21.0,3.08,0.0
500,1,C,MS,315.27299999999997,50.76,0.5,3.14,64.17
501,1,C,CE,238.8555,55.23,21.0,-12.09,98.04
502,1,C,MS,243.6735,55.19,0.5,-5.62,40.54
503,1,C,PE,365.064,52.57,0.5,-3.86,43.48
504,1,C,BA,814.2875,56.06,21.0,-9.65,42.67
505,1,C,RJ,409.8475,52.39,21.0,6.6,0.0
506,1,C,RJ,16266.67225,59.33,21.0,-16.19,44.74
507,1,C,ES,158.06625,51.87,17.5,-1.07,0.0
508,1,C,MS,304.065,56.2,21.0,-5.71,0.0
509,1,C,SP,3456.0205000000005,57.74,21.0,-10.57,0.0
510,1,C,SP,775.61,48.41,21.0,3.37,55.88
511,1,C,CE,1777.8675,56.7,21.0,-12.53,64.33
512,1,C,SP,330.7155,55.08,21.0,-4.58,0.0
513,1,C,SP,157.67425,49.79,0.5,4.08,21.71
514,1,C,MG,161.094,55.37,17.5,-3.95,0.0
515,1,C,SP,1059.23,53.3,21.0,-4.06,41.53
516,1,C,PE,365.064,52.57,0.5,-3.86,43.48
517,1,C,AL,5135.4875,55.41,21.0,-10.42,64.67
518,1,C,MT,2182.242,59.56,21.0,-15.57,36.11
519,1,C,MT,739.7180000000002,58.28,21.0,-13.55,77.09
520,1,C,SP,141.2335,50.07,0.5,0.12,50.0
521,1,C,RS,267.70075,52.57,0.5,-2.29,44.44
522,1,C,PE,341.959,55.31,17.5,-8.19,48.0
523,1,C,SP,315.375,50.62,21.0,-0.82,48.23
524,1,C,SP,142.422,53.09,21.0,1.11,0.0
525,1,C,SP,127.125,49.51,21.0,0.23,53.49
526,1,C,AL,955.425,50.68,21.0,-3.46,86.58
527,1,C,SP,618.875,50.75,21.0,-2.33,54.79
528,1,C,SP,368.415,54.95,0.5,-6.83,44.21
529,1,C,SP,878.96325,57.0,28.0,-9.03,0.0
530,1,C,SP,1201.8,50.72,21.0,-2.39,60.94
531,1,C,SP,243.27249999999995,51.38,17.5,-4.78,92.47
532,1,C,SP,166.0865,51.0,14.0,-2.06,50.82
533,1,C,RJ,827.13825,51.99,21.0,0.33,20.11
534,1,C,BA,1207.287,49.49,21.0,10.95,35.29
535,1,C,SP,166.84,51.42,21.0,7.21,0.0
536,1,C,SP,4428.72925,57.78,21.0,-12.49,38.37
537,1,C,SP,144.66,51.78,21.0,2.01,0.0
538,1,C,AL,4788.62,56.99,21.0,-7.05,0.0
539,1,C,PR,184.22125,56.64,19.25,-10.27,34.88
540,1,F,SP,106.99224999999998,51.5,0.5,-2.94,51.85
541,1,C,PB,457.332,55.23,0.5,-3.03,28.53
542,1,C,SP,1394.13,55.49,28.0,-8.46,0.0
543,1,C,SP,275.59450000000004,52.71,21.0,-2.23,52.08
544,1,C,SP,469.8675,54.01,21.0,-3.26,0.0
545,1,C,SP,173.19175,54.83,0.5,-7.88,57.89
546,1,C,RS,270.0,54.15,21.0,1.38,0.0
547,1,C,ES,791.3802499999998,53.16,19.25,-0.38,70.22
548,1,C,SP,3541.89225,54.75,17.5,-4.98,42.89
549,1,F,RS,111.44175,48.56,14.0,-0.44,100.0
550,1,C,GO,556.275,59.03,21.0,-11.52,0.0
551,1,C,GO,551.85275,58.85,21.0,-12.27,45.92
552,1,C,SP,341.5125,55.64,21.0,-7.77,18.46
553,1,C,GO,525.8375,59.03,21.0,-12.59,0.0
554,1,C,CE,2460.83325,51.56,21.0,-4.44,82.03
555,1,C,GO,473.74750000000006,59.03,21.0,-12.02,0.0
556,1,C,SP,179.28,50.99,14.0,4.35,0.0
557,1,C,SP,2054.095500000001,56.63,21.0,-9.91,25.77
558,1,C,SP,145.7635,54.84,28.0,-7.01,0.0
559,1,C,SP,6869.5735,55.0,21.0,-4.79,1.25
560,1,C,CE,170.1615,51.81,0.5,-4.3,68.18
561,1,C,RS,532.0600000000002,48.5,14.0,2.99,59.09
562,1,C,BA,259.50875,55.76,21.0,-5.62,0.0
563,1,C,CE,165.0,49.38,21.0,-2.02,100.0
564,1,C,SP,489.31250000000006,53.64,21.0,-10.27,100.0
565,1,C,AL,2724.55975,55.08,21.0,-5.86,41.41
566,1,C,CE,943.44825,56.14,21.0,-11.85,76.92
567,1,C,MT,230.83325,55.81,17.5,-8.15,28.07
568,1,C,SP,265.0,53.08,21.0,-7.72,45.45
569,1,C,PE,252.49775,53.24,21.0,-2.93,24.49
570,1,C,MT,245.4675,55.11,17.5,-9.65,66.67
571,1,F,SP,95.49,48.9,17.5,8.09,0.0
572,1,C,RS,102.339,54.39,17.5,-5.78,25.0
573,1,C,MS,622.512,55.35,21.0,-7.87,46.95
574,1,C,MA,10442.99075,58.84,21.0,-18.0,68.57
575,1,C,BA,476.48,58.58,21.0,-13.77,27.54
576,1,C,BA,528.1324999999998,58.6,21.0,-14.03,47.21
577,1,C,SP,160.9625,56.15,21.0,-0.79,0.0
578,1,C,BA,698.2774999999998,58.21,21.0,-14.67,51.37
579,1,C,RS,403.458,51.96,14.0,-4.66,67.74
580,1,C,BA,809.92,58.4,21.0,-13.64,35.01
581,1,C,SP,137.63,53.85,0.5,-3.14,0.0
582,1,C,SP,101.4,53.53,17.5,-3.13,0.0
583,1,C,BA,1040.27,58.43,21.0,-14.48,51.31
584,1,C,SP,1796.48025,56.96,14.0,-10.28,30.06
585,1,C,MG,615.65,60.13,0.5,-14.83,0.0
586,1,C,BA,4295.0475,58.63,21.0,-13.64,43.46
587,1,C,BA,5771.40775,53.34,0.5,-3.46,0.0
588,1,C,PR,252.915,58.33,19.25,-9.34,0.0
589,1,C,SP,490.67525,54.7,21.0,-3.24,3.26
590,1,C,SP,3511.9127500000004,55.63,21.0,-8.31,37.0
591,1,C,SP,1601.7274999999993,54.04,17.5,-5.5,0.0
592,1,C,SP,229.575,50.41,17.5,4.86,0.0
593,1,C,PB,2436.6375,58.16,21.0,-14.21,48.68
594,1,C,PB,876.9,58.43,21.0,-11.89,0.0
595,1,C,SP,348.8592500000001,55.65,0.5,-7.57,72.73
596,1,C,SP,303.97775,55.26,21.0,-8.89,34.19
597,1,C,SP,1730.6249999999998,54.44,25.0,-11.82,100.0
598,1,C,SP,296.4,52.59,21.0,-4.29,51.52
599,1,C,MG,1026.895,59.18,21.0,-16.14,48.9
600,1,C,RS,160.12,55.56,21.0,-5.14,10.71
601,1,C,SP,243.6625,52.52,21.0,-2.58,45.0
602,1,C,SP,321.025,52.25,21.0,-2.6,45.16
603,1,C,PB,223.725,55.83,21.0,-5.52,0.0
604,1,C,PB,509.11,59.55,21.0,-11.17,0.0
605,1,C,BA,83.235,56.96,21.0,-10.17,0.0
606,1,C,RS,616.725,54.49,21.0,-5.77,27.87
607,1,C,SP,273.595,54.27,21.0,-2.89,0.0
608,1,C,SP,227.144,49.47,19.25,4.04,29.69
609,1,C,SP,213.3,51.71,17.5,-0.35,0.0
610,1,C,SP,178.852,49.14,0.5,5.45,43.95
611,1,C,SP,579.93325,47.83,14.0,8.85,0.0
612,1,C,SP,128.88,56.92,21.0,-12.09,33.33
613,1,C,MT,605.2945,57.12,0.5,-12.14,51.98
614,1,C,RS,367.4325,51.01,14.0,-2.94,64.71
615,1,C,AL,2070.45,58.53,21.0,-14.56,54.73
616,1,C,SP,390.85925,50.58,21.0,5.27,0.0
617,1,C,RS,791.4975000000002,54.17,14.0,0.21,24.9
618,1,C,PE,5562.975,58.73,21.0,-13.43,57.58
619,1,C,SP,569.596,55.18,21.0,-7.09,74.37
620,1,C,MT,1028.944,56.73,21.0,-7.89,0.0
621,1,C,AL,7131.762499999999,58.69,21.0,-13.94,53.95
622,1,C,PR,304.48275,49.23,14.0,1.08,61.33
623,1,C,MT,315.8475,55.83,21.0,-9.1,45.45
624,1,C,MT,313.63125,56.34,0.5,-7.81,0.0
625,1,C,MT,255.75,55.96,0.5,-14.76,100.0
626,1,C,SP,518.0045,52.3,21.0,-3.73,51.96
627,1,C,RS,1548.2975,51.99,14.0,0.91,18.6
628,1,C,SP,1564.43375,53.52,21.0,-5.67,62.65
629,1,C,MT,254.22225,55.37,0.5,-11.97,89.57
630,1,F,SP,100.348,49.35,21.0,6.02,0.0
631,1,C,SP,697.125,53.78,21.0,-7.04,56.48
632,1,C,PR,4817.45225,60.15,21.0,-14.35,0.0
633,1,C,SP,412.225,53.88,21.0,-6.33,39.75
634,1,C,PB,141.25,51.73,21.0,-1.25,15.38
635,1,C,BA,23313.183,59.15,22.5,-16.76,54.92
636,1,C,MT,2117.16175,58.94,21.0,-14.8,46.63
637,1,C,MG,1236.798,59.33,0.5,-15.86,31.25
638,1,C,BA,1371.9,57.58,21.0,-10.12,19.66
639,1,C,SP,1573.88,52.5,21.0,1.17,0.0
640,1,C,ES,387.99300000000005,54.45,21.0,-1.78,0.0
641,1,C,SP,255.79,57.57,30.0,-8.56,0.0
642,1,C,SP,1206.64,56.51,21.0,-8.27,0.0
643,1,C,CE,423.25,55.22,0.5,-12.03,95.24
644,1,C,SP,153.77525,52.5,21.0,-0.41,0.0
645,1,C,BA,8758.091250000001,59.22,22.5,-16.46,49.64
646,1,C,RS,544.4875,48.96,14.0,6.09,0.0
647,1,C,SP,359.85625,52.55,19.25,-0.36,46.15
648,1,C,MT,813.62175,58.55,21.0,-12.02,0.0
649,1,C,CE,501.75,55.21,21.0,-11.74,92.0
650,1,C,TO,2468.25,49.93,21.0,4.7,0.0
651,1,C,CE,781.076,55.85,21.0,-9.25,61.75
652,1,C,SP,155.189,49.47,19.25,5.14,0.0
653,1,C,MG,160.875,57.92,21.0,-14.43,76.92
654,1,C,SP,342.6592500000001,49.95,21.0,2.6,0.0
655,1,C,TO,2777.3,48.83,21.0,6.97,0.0
656,1,C,MG,604.4992500000002,51.05,14.0,-2.48,64.52
657,1,C,SP,379.575,54.2,21.0,-2.84,6.62
658,1,C,SP,306.00775,52.04,21.0,-2.22,44.64
659,1,C,SC,4548.645,51.95,17.5,-2.53,30.0
660,1,C,RJ,5897.7585,57.86,22.5,-12.03,0.0
661,1,C,SP,547.875,56.46,21.0,-7.8,0.0
662,1,C,RJ,1804.35925,58.01,22.5,-12.75,44.09
663,1,C,SP,322.095,53.31,21.0,4.98,0.0
664,1,C,RS,777.9989999999999,55.35,21.0,-2.59,0.0
665,1,C,SP,207.1,52.5,21.0,-4.32,66.67
666,1,C,SP,158.0,52.93,17.5,-1.59,0.0
667,1,C,SP,181.325,52.69,21.0,-3.85,44.44
668,1,C,RJ,2730.56525,57.38,21.0,-8.63,25.4
669,1,C,SP,153.7,52.61,21.0,-5.99,77.27
670,1,C,SP,691.09375,52.08,21.0,-0.91,56.63
671,1,C,SP,178.29000000000005,52.32,19.25,-1.74,45.71
672,1,C,SP,1173.02925,54.6,17.5,-6.94,0.0
673,1,C,RJ,4168.022,57.22,21.0,-13.2,61.79
674,1,C,SP,375.775,52.61,21.0,-4.69,58.87
675,1,C,SP,169.732,52.99,0.5,0.29,0.0
676,1,C,CE,217.76825,49.84,21.0,2.93,20.0
677,1,C,SP,232.3845,50.89,0.5,0.89,25.37
678,1,C,SP,1230.0,54.88,21.0,-5.56,0.0
679,1,C,CE,396.185,49.6,21.0,-0.34,77.61
680,1,C,SP,3074.925,56.2,21.0,-9.4,46.45
681,1,C,MS,577.43125,55.0,21.0,-6.9,43.48
682,1,C,GO,494.00000000000006,57.26,21.0,-14.57,54.6
683,1,C,MT,2399.63025,58.38,21.0,-12.83,34.78
684,1,C,AL,2107.2155,57.04,21.0,-10.79,37.32
685,1,C,SP,210.0075,59.53,21.0,-16.28,25.64
686,1,C,SP,64.5775,55.55,28.0,0.77,0.0
687,1,C,MS,190.045,52.95,21.0,-0.42,0.0
688,1,C,SE,1091.875,49.83,21.0,-0.49,68.86
689,1,C,SE,459.95,49.98,21.0,-1.51,66.53
690,1,C,MT,255.75,56.4,0.5,-14.76,100.0
691,1,C,GO,107.25,49.69,21.0,5.07,0.0
692,1,C,MT,3706.48975,60.3,21.0,-16.94,35.54
693,1,C,MT,2395.341,59.41,21.0,-14.01,32.16
694,1,C,MT,1380.36175,60.36,21.0,-15.83,32.05
695,1,C,MT,574.5405,59.48,21.0,-12.95,8.06
696,1,C,BA,1114.0015,54.9,17.5,-7.29,0.0
697,1,C,BA,206.3,53.23,0.5,-1.89,37.5
698,1,C,SP,294.8775,53.53,21.0,-3.33,55.56
699,1,C,SP,191.79775,53.78,14.0,-5.17,0.0
700,1,C,SP,167.46824999999995,52.64,14.0,-0.13,40.27
701,1,C,SP,149.909,48.48,0.5,6.56,42.86
702,1,C,SP,144.89,52.44,19.25,-4.86,50.0
703,1,C,CE,12330.874,58.19,21.0,-18.71,82.98
704,1,C,SC,2460.0,63.21,21.0,27.68,0.0
705,1,C,PR,281.983,49.04,14.0,-0.9,97.35
706,1,C,RJ,451.6075,57.76,22.5,-11.64,0.0
707,1,C,SP,373.1765,53.64,21.0,-5.16,38.46
708,1,C,RS,548.5,51.21,30.0,2.53,0.0
709,1,C,SP,552.7,53.34,21.0,-4.25,35.5
710,1,C,SP,168.29675,58.22,21.0,-9.96,0.0
711,1,C,PB,331.7525,52.53,21.0,-0.6,0.0
712,1,C,SP,306.9875,57.97,21.0,-10.38,0.0
713,1,C,BA,973.78375,52.52,21.0,2.19,0.0
714,1,C,PR,291.80675,56.79,21.0,-9.85,15.63
715,1,C,SP,617.5,51.68,19.25,4.15,0.0
716,1,C,DF,494.34875,52.95,7.0,1.13,59.46
717,1,C,BA,1460.9415,53.95,21.0,-4.76,43.48
718,1,C,GO,190.74,56.32,21.0,-14.6,100.0
719,1,C,SP,420.43075,47.85,21.0,5.25,83.48
720,1,C,SP,770.15,52.54,17.5,-0.87,0.0
721,1,C,SP,216.98775,49.55,0.5,2.71,34.67
722,1,C,SP,278.8375,52.86,21.0,-3.08,43.14
723,1,C,BA,279.209,51.51,21.0,-1.12,48.68
724,1,C,BA,175.29500000000004,54.86,21.0,-7.32,34.48
725,1,C,RS,319.26625,55.59,0.5,-9.63,50.0
726,1,C,MT,132.309,58.4,21.0,-15.19,76.92
727,1,C,ES,1195.4635,57.89,21.0,-13.16,24.69
728,1,C,CE,251.481,51.31,21.0,-1.32,70.18
729,1,C,SP,1833.892,55.79,14.0,-7.03,0.0
730,1,C,SP,268.70975,52.98,21.0,-1.23,20.68
731,1,C,SP,136.10325,56.01,21.0,-8.13,0.0
732,1,C,RS,696.975,52.27,21.0,-5.13,81.91
733,1,F,SC,121.365,45.29,14.0,10.78,50.0
734,1,C,RS,167.315,49.93,14.0,-2.01,96.55
735,1,F,SC,112.15000000000002,49.36,17.5,14.8,0.0
736,1,C,RS,346.046,52.57,0.5,-2.0,36.57
737,1,C,SP,938.928,51.44,21.0,2.05,0.0
738,1,C,SP,278.8375,52.86,21.0,-3.08,43.14
739,1,C,SP,805.1165,50.21,0.5,0.81,50.15
740,1,C,SP,232.95625,53.01,21.0,-6.13,21.05
741,1,C,BA,2674.725,57.64,21.0,-13.91,66.95
742,1,C,CE,461.53,56.51,0.5,-14.63,95.83
743,1,C,RS,1499.00275,48.41,19.25,13.55,0.0
744,1,C,SP,363.275,53.89,21.0,-6.51,62.5
745,1,C,SE,563.8365,49.84,21.0,-2.29,55.67
746,1,C,RJ,1634.38125,58.25,21.0,-11.35,0.0
747,1,C,BA,3347.8499999999995,57.63,21.0,-12.4,27.65
748,1,C,BA,171.01175,49.03,0.5,12.42,0.0
749,1,C,MT,1516.80725,58.73,21.0,-14.62,49.0
750,1,C,GO,4832.43275,60.54,21.0,-18.87,59.07
751,1,C,BA,724.9185,53.49,0.5,-4.76,66.85
752,1,C,MT,1212.30125,59.19,21.0,-18.06,66.35
753,1,C,BA,303.675,50.73,21.0,-6.32,85.11
754,1,C,MT,121.05,50.05,21.0,-5.7,100.0
755,1,C,BA,3173.7,49.89,21.0,-3.38,69.84
756,1,C,SP,528.12625,54.84,21.0,-4.5,0.0
757,1,C,SP,468.1,50.53,21.0,-5.78,81.93
758,1,C,RS,256.503,51.94,21.0,5.99,0.0
759,1,C,SP,83.73125,52.86,14.0,-1.56,0.0
760,1,C,SP,481.714,54.65,21.0,-10.54,61.4
761,1,C,PB,163.5,50.82,21.0,-5.37,80.0
762,1,C,SC,3336.3317500000007,52.06,19.25,-4.59,48.96
763,1,C,SP,375.49475,54.12,21.0,-9.64,44.44
764,1,C,SE,642.1537500000002,50.04,21.0,-0.1,42.17
765,1,C,MS,1017.1,54.86,21.0,-9.19,30.29
766,1,C,PA,1110.5919999999999,57.12,0.5,-10.39,0.0
767,1,C,SE,560.39625,53.0,21.0,-4.82,44.12
768,1,C,MG,662.665,51.68,0.5,-3.02,54.12
769,1,C,PR,887.3785,57.27,21.0,-14.28,44.35
770,1,C,PB,430.06100000000015,54.51,0.5,-5.66,0.0
771,1,C,SP,279.87800000000004,53.57,0.5,2.19,0.0
772,1,C,MG,240.00725,52.67,14.0,-6.18,81.01
773,1,C,BA,301.64,56.9,21.0,-3.98,0.0
774,1,C,SP,111.41625,56.98,21.0,-10.6,0.0
775,1,C,CE,172.43699999999995,51.51,21.0,6.74,0.0
776,1,C,BA,429.075,53.72,0.5,-7.23,59.6
777,1,C,SP,527.1475,53.42,21.0,-6.41,41.1
778,1,C,MT,1421.94,57.95,21.0,-16.21,59.36
779,1,C,GO,667.85375,59.28,21.0,-14.31,0.0
780,1,C,SP,98.87175,52.55,17.5,-7.52,70.59
781,1,C,ES,1778.2275000000004,56.44,21.0,-9.54,6.35
782,1,C,SP,112.47325,47.3,20.0,8.93,0.0
783,1,C,SP,176.425,52.73,21.0,-5.98,38.46
784,1,C,SP,997.4325,54.1,21.0,-5.1,17.35
785,1,C,RS,1227.10525,54.48,14.0,-6.43,0.0
786,1,C,RS,563.26875,53.06,14.0,-1.33,0.0
787,1,C,RJ,165.078,51.9,30.0,-0.12,9.67
788,1,C,SP,225.733,49.47,21.0,1.02,41.27
789,1,C,SP,285.0,49.56,20.0,-2.19,70.0
790,1,C,SP,388.76475,48.41,30.0,0.48,72.73
791,1,C,SP,403.936,48.31,30.0,1.5,72.11
792,1,C,BA,174.06400000000005,52.92,21.0,-2.72,55.56
793,1,C,SP,298.2,48.78,30.0,-0.18,70.29
794,1,C,SP,125.82,47.76,30.0,7.37,18.53
795,1,C,GO,70.265,57.0,21.0,-12.77,0.0
796,1,C,SP,128.81325,49.71,30.0,0.67,72.97
797,1,C,RJ,907.6772499999997,58.07,22.5,-10.67,0.0
798,1,C,SP,120.688,44.77,30.0,12.41,39.82
799,1,C,MT,584.73625,59.92,21.0,-13.93,0.0
800,1,C,TO,102.431,44.56,21.0,14.72,0.0
801,1,C,SP,480.75,52.61,17.5,-0.98,0.0
802,1,C,SP,213.32,47.07,30.0,4.96,69.25
803,1,C,MT,233.445,59.0,21.0,-13.42,0.0
804,1,C,RS,812.52725,58.44,21.0,-14.31,27.77
805,1,C,SP,5092.8795,60.62,28.0,-18.16,17.33
806,1,C,SP,374.5765,59.02,21.0,-13.32,0.0
807,1,C,CE,254.785,52.03,21.0,-1.39,0.0
808,1,C,RJ,825.1439999999999,51.25,30.0,-3.4,49.55
809,1,F,SP,80.58574999999998,49.95,0.5,3.55,0.0
810,1,C,PR,1508.46875,57.86,21.0,-14.2,30.4
811,1,C,SP,89.139,47.59,30.0,6.97,39.02
812,1,C,PE,1904.74375,58.1,21.0,-14.35,41.27
813,1,C,MT,1017.4655,57.91,21.0,-13.37,48.21
814,1,C,SC,1092.531,55.95,21.0,-12.75,52.63
815,1,C,BA,1484.1995000000004,57.6,21.0,-11.06,0.0
816,1,C,SP,474.48050000000006,48.77,30.0,0.29,71.4
817,1,C,SP,197.324,45.77,30.0,8.24,64.84
818,1,C,SP,129.0,55.99,25.0,-12.71,50.0
819,1,C,SP,182.71575,49.22,30.0,1.1,51.22
820,1,C,BA,431.29275,48.41,21.0,6.66,0.0
821,1,C,SP,442.59775,55.34,21.0,-11.1,53.33
822,1,C,BA,3541.3,58.57,3.5,-16.41,69.77
823,1,C,BA,6208.4275,58.9,21.0,-14.22,0.0
824,1,C,SP,212.03,48.51,30.0,-0.31,80.56
825,1,C,PB,1070.13,58.21,21.0,-14.56,67.33
826,1,C,RJ,339.12875,50.64,30.0,-2.43,56.17
827,1,C,RJ,432.649,51.31,30.0,-3.97,62.26
828,1,C,SP,227.79975,48.26,30.0,2.91,38.15
829,1,C,RJ,826.01225,51.45,30.0,-4.53,58.95
830,1,C,SP,242.16025,45.62,30.0,9.52,42.03
831,1,C,BA,110.175,57.94,3.5,-17.48,48.72
832,1,C,SP,838.1835000000002,54.13,21.0,-8.4,47.74
833,1,C,RJ,417.474,51.71,30.0,-4.9,62.78
834,1,C,SP,150.85925,46.92,30.0,7.4,26.79
835,1,C,MS,252.96175,53.57,0.5,-6.17,31.71
836,1,C,MS,387.34425,54.42,21.0,-8.56,44.19
837,1,C,SP,184.72175,53.41,21.0,-1.19,39.73
838,1,C,PB,688.23,54.75,0.5,-5.44,0.0
839,1,C,PB,949.2,52.46,21.0,-1.95,0.0
840,1,C,RS,339.41375,54.02,21.0,-7.26,51.32
841,1,C,PB,141.25,51.73,21.0,-3.66,15.38
842,1,C,ES,409.24825,51.19,17.5,0.34,0.0
843,1,C,SP,326.526,47.9,30.0,3.71,56.7
844,1,C,SE,185.7595,53.28,21.0,-6.37,62.71
845,1,C,RJ,389.96875,50.89,30.0,-2.91,58.13
846,1,C,SP,1125.873,53.91,21.0,-7.53,28.34
847,1,C,SP,178.23575,46.67,30.0,5.66,52.85
848,1,C,SP,95.15025,45.16,30.0,10.9,7.69
849,1,C,BA,2498.6795,58.47,21.0,-13.01,32.52
850,1,C,RJ,1124.24925,57.72,21.0,-15.48,46.78
851,1,C,PR,1414.90575,59.69,21.0,-18.49,36.2
852,1,C,SP,156.9535,44.66,30.0,12.02,27.97
853,1,C,SP,177.61875,50.46,17.5,3.99,0.0
854,1,C,RJ,362.69925,58.06,19.25,-13.3,3.64
855,1,C,SP,99.86425,46.75,30.0,8.2,70.85
856,1,C,BA,125.31000000000002,57.49,21.0,-10.81,0.0
857,1,C,RJ,3087.1,51.96,17.5,-8.79,94.51
858,1,C,SP,175.98,50.06,0.5,-0.62,59.48
859,1,C,PB,416.1,51.59,0.5,-6.48,61.11
860,1,C,AL,3459.55,57.86,21.0,-10.97,0.0
861,1,C,RJ,496.65,52.08,17.5,-9.52,100.0
862,1,C,SP,216.84400000000002,52.06,21.0,-1.88,14.63
863,1,C,DF,1631.92625,54.86,21.0,-7.51,0.0
864,1,C,RJ,640.1625,57.58,21.0,-13.79,24.59
865,1,C,DF,982.5,50.19,21.0,-5.95,100.0
866,1,C,CE,2493.3975,57.15,21.0,-16.0,70.09
867,1,C,CE,460.881,52.02,21.0,-0.66,0.0
868,1,C,PB,380.25,51.73,21.0,-5.78,50.0
869,1,C,RJ,3292.32,59.19,22.5,-16.1,0.0
870,1,C,SP,267.78700000000003,48.41,21.0,3.9,41.27
871,1,C,ES,240.69825,52.43,30.0,-9.08,86.31
872,1,C,SP,109.33775,54.38,17.5,-4.67,36.36
873,1,C,RJ,368.57825,51.33,30.0,-3.1,39.36
874,1,C,SP,210.1765,48.51,30.0,-0.55,83.33
875,1,C,RJ,113.7615,51.35,30.0,0.82,9.01
876,1,C,SP,513.72775,50.48,21.0,1.3,14.63
877,1,C,SP,202.5125,51.58,21.0,-0.47,0.0
878,1,C,SP,473.269,50.48,21.0,1.34,15.25
879,1,C,SP,134.79025,46.96,30.0,7.83,47.76
880,1,C,SP,277.505,57.11,0.5,-10.89,0.0
881,1,C,RS,242.5585,52.5,21.0,-7.12,49.07
882,1,C,SP,823.38875,50.48,21.0,-2.3,70.23
883,1,C,SP,443.67075,56.97,21.0,-8.84,0.0
884,1,C,SP,823.38875,50.48,21.0,-2.3,70.23
885,1,C,RJ,599.42275,50.37,30.0,-1.74,50.13
886,1,C,SP,302.1717500000001,50.48,21.0,-3.75,91.58
887,1,C,RJ,825.3007500000001,57.81,21.0,-15.47,48.78
888,1,C,SP,945.8845,50.06,0.5,5.27,0.0
889,1,C,SP,140.1085,50.66,0.5,8.59,0.0
890,1,C,SP,272.776,49.61,17.5,7.29,0.0
891,1,C,SP,179.96875,51.06,17.5,3.98,0.0
892,1,C,SP,308.3,50.73,14.0,-5.75,77.08
893,1,C,SP,130.53300000000002,51.21,21.0,-7.5,95.0
894,1,C,MT,1373.9165,59.91,21.0,-14.71,0.0
895,1,C,CE,164.95725,50.62,0.5,-4.29,70.59
